SITE_NAME,BEGIN,END,KWH_PERIOD,PERIOD_EUR,DAYS,MEAN_DAYS,NB_INVOICES
4969_GE,2018-01-01,2018-01-31,1262.0,"149,17",30,42.06666666666667,35
4969_GE,2018-02-01,2018-02-28,1136.0,"137,22",27,42.074074074074076,35
4969_GE,2018-03-01,2018-03-31,1260.0,"149,08",30,42.0,35
4969_GE,2018-04-01,2018-04-30,1281.0,"151,05",29,44.172413793103445,35
4969_GE,2018-05-01,2018-05-31,1353.0,"157,87",30,45.1,35
4969_GE,2018-06-01,2018-06-30,1997.0,"219,01",29,68.86206896551724,35
4969_GE,2018-07-01,2018-07-31,2217.0,"290,02",30,73.9,35
4969_GE,2018-08-01,2018-08-31,2235.0,"282,89",30,74.5,35
4969_GE,2018-09-01,2018-09-30,2109.0,"243,23",29,72.72413793103448,35
4969_GE,2018-10-01,2018-10-31,2151.0,"235,47",30,71.7,35
4969_GE,2018-11-01,2018-11-30,2234.0,"243,44",29,77.03448275862068,35
4969_GE,2018-12-01,2018-12-31,2530.0,"271,85",30,84.33333333333333,35
4969_GE,2019-01-01,2019-01-31,2515.0,"301,77",30,83.83333333333333,35
4969_GE,2019-02-01,2019-02-28,2217.0,"269,62",27,82.11111111111111,35
4969_GE,2019-03-01,2019-03-31,2210.0,"280,82",30,73.66666666666667,35
4969_GE,2019-04-01,2019-04-30,2107.0,"257,71",29,72.65517241379311,35
4969_GE,2019-05-01,2019-05-31,2179.0,"265,46",30,72.63333333333334,35
4969_GE,2019-06-01,2019-06-30,2199.0,"267,60",29,75.82758620689656,35
4969_GE,2019-07-01,2019-07-31,2247.0,"308,82",30,74.9,35
4969_GE,2019-08-01,2019-08-31,2269.0,"275,24",30,75.63333333333334,35
4969_GE,2019-09-01,2019-09-30,2153.0,"262,65",29,74.24137931034483,35
4969_GE,2019-10-01,2019-10-31,2253.0,"324,36",30,75.1,35
4969_GE,2019-11-01,2019-11-30,2246.0,"272,77",29,77.44827586206897,35
4969_GE,2019-12-01,2019-12-31,2548.0,"336,00",30,84.93333333333334,35
4969_GE,2020-01-01,2020-01-31,2512.0,"311,84",30,83.73333333333333,35
4969_GE,2020-02-01,2020-02-29,2284.0,"288,13",28,81.57142857142857,35
4969_GE,2020-03-01,2020-03-31,2368.0,"296,90",30,78.93333333333334,35
4969_GE,2020-04-01,2020-04-30,2175.0,"276,76",29,75.0,35
4969_GE,2020-05-01,2020-05-31,2254.0,"284,99",30,75.13333333333334,35
4969_GE,2020-06-01,2020-06-30,2220.0,"281,52",29,76.55172413793103,35
4969_GE,2020-07-01,2020-07-31,2303.0,"290,07",30,76.76666666666667,35
4969_GE,2020-08-01,2020-08-31,2322.0,"292,13",30,77.4,35
4969_GE,2020-09-01,2020-09-30,2208.0,"280,22",29,76.13793103448276,35
4969_GE,2020-10-01,2020-10-31,2233.0,"282,82",30,74.43333333333334,35
4969_GE,2020-11-01,2020-11-30,2278.0,"237,16",29,78.55172413793103,35
4970_GE,2018-01-01,2018-01-31,1350.0,"163,45",30,45.0,35
4970_GE,2018-02-01,2018-02-28,1978.0,"223,11",27,73.25925925925925,35
4970_GE,2018-03-01,2018-03-31,2269.0,"250,77",30,75.63333333333334,35
4970_GE,2018-04-01,2018-04-30,2206.0,"244,74",29,76.06896551724138,35
4970_GE,2018-05-01,2018-05-31,2319.0,"255,51",30,77.3,35
4970_GE,2018-06-01,2018-06-30,2257.0,"249,58",29,77.82758620689656,35
4970_GE,2018-07-01,2018-07-31,2356.0,"276,75",30,78.53333333333333,35
4970_GE,2018-08-01,2018-08-31,2400.0,"278,06",30,80.0,35
4970_GE,2018-09-01,2018-09-30,2233.0,"249,22",29,77.0,35
4970_GE,2018-10-01,2018-10-31,2250.0,"250,82",30,75.0,35
4970_GE,2018-11-01,2018-11-30,2179.0,"244,04",29,75.13793103448276,35
4970_GE,2018-12-01,2018-12-31,2280.0,"253,71",30,76.0,35
4970_GE,2019-01-01,2019-01-31,2374.0,"292,59",30,79.13333333333334,35
4970_GE,2019-02-01,2019-02-28,2028.0,"255,15",27,75.11111111111111,35
4970_GE,2019-03-01,2019-03-31,2214.0,"275,28",30,73.8,35
4970_GE,2019-04-01,2019-04-30,2158.0,"269,20",29,74.41379310344827,35
4970_GE,2019-05-01,2019-05-31,2254.0,"279,55",30,75.13333333333334,35
4970_GE,2019-06-01,2019-06-30,2312.0,"285,84",29,79.72413793103448,35
4970_GE,2019-07-01,2019-07-31,2336.0,"288,43",30,77.86666666666666,35
4970_GE,2019-08-01,2019-08-31,2374.0,"292,59",30,79.13333333333334,35
4970_GE,2019-09-01,2019-09-30,2214.0,"299,24",29,76.34482758620689,35
4970_GE,2019-10-01,2019-10-31,2279.0,"282,25",30,75.96666666666667,35
4970_GE,2019-11-01,2019-11-30,2191.0,"287,78",29,75.55172413793103,35
4970_GE,2019-12-01,2019-12-31,2310.0,"285,62",30,77.0,35
4970_GE,2020-01-01,2020-01-31,2344.0,"281,83",30,78.13333333333334,35
4970_GE,2020-02-01,2020-02-29,2130.0,"259,52",28,76.07142857142857,35
4970_GE,2020-03-01,2020-03-31,2296.0,"276,85",30,76.53333333333333,35
4970_GE,2020-04-01,2020-04-30,2245.0,"271,54",29,77.41379310344827,35
4970_GE,2020-05-01,2020-05-31,2331.0,"280,42",30,77.7,35
4970_GE,2020-06-01,2020-06-30,2328.0,"280,09",29,80.27586206896552,35
4970_GE,2020-07-01,2020-07-31,2423.0,"290,06",30,80.76666666666667,35
4970_GE,2020-08-01,2020-08-31,2433.0,"291,03",30,81.1,35
4970_GE,2020-09-01,2020-09-30,2245.0,"302,99",29,77.41379310344827,35
4970_GE,2020-10-01,2020-10-31,2347.0,"282,15",30,78.23333333333333,35
4970_GE,2020-11-01,2020-11-30,2391.0,"248,96",29,82.44827586206897,35
4971_GE,2018-01-01,2018-01-31,1821.0,"225,40",30,60.7,35
4971_GE,2018-02-01,2018-02-28,1663.0,"206,36",27,61.592592592592595,35
4971_GE,2018-03-01,2018-03-31,1819.0,"225,16",30,60.63333333333333,35
4971_GE,2018-04-01,2018-04-30,1747.0,"216,49",29,60.241379310344826,35
4971_GE,2018-05-01,2018-05-31,1823.0,"225,64",30,60.766666666666666,35
4971_GE,2018-06-01,2018-06-30,1769.0,"219,14",29,61.0,35
4971_GE,2018-07-01,2018-07-31,1840.0,"227,82",30,61.333333333333336,35
4971_GE,2018-08-01,2018-08-31,1852.0,"229,27",30,61.733333333333334,35
4971_GE,2018-09-01,2018-09-30,1761.0,"219,68",29,60.724137931034484,35
4971_GE,2018-10-01,2018-10-31,1816.0,"226,36",30,60.53333333333333,35
4971_GE,2018-11-01,2018-11-30,1754.0,"218,83",29,60.48275862068966,35
4971_GE,2018-12-01,2018-12-31,1836.0,"228,78",30,61.2,35
4971_GE,2019-01-01,2019-01-31,1859.0,"254,47",30,61.96666666666667,35
4971_GE,2019-02-01,2019-02-28,1650.0,"226,54",27,61.111111111111114,35
4971_GE,2019-03-01,2019-03-31,1796.0,"246,05",30,59.86666666666667,35
4971_GE,2019-04-01,2019-04-30,1747.0,"239,51",29,60.241379310344826,35
4971_GE,2019-05-01,2019-05-31,1802.0,"246,85",30,60.06666666666667,35
4971_GE,2019-06-01,2019-06-30,1781.0,"244,05",29,61.41379310344828,35
4971_GE,2019-07-01,2019-07-31,1830.0,"250,60",30,61.0,35
4971_GE,2019-08-01,2019-08-31,1843.0,"252,33",30,61.43333333333333,35
4971_GE,2019-09-01,2019-09-30,1756.0,"240,71",29,60.55172413793103,35
4971_GE,2019-10-01,2019-10-31,1806.0,"247,39",30,60.2,35
4971_GE,2019-11-01,2019-11-30,1738.0,"238,30",29,59.93103448275862,35
4971_GE,2019-12-01,2019-12-31,1818.0,"248,99",30,60.6,35
4971_GE,2020-01-01,2020-01-31,1819.0,"247,78",30,60.63333333333333,35
4971_GE,2020-02-01,2020-02-29,1507.0,"206,45",28,53.82142857142857,35
4971_GE,2020-03-01,2020-03-31,1619.0,"221,29",30,53.96666666666667,35
4971_GE,2020-04-01,2020-04-30,1660.0,"226,72",29,57.241379310344826,35
4971_GE,2020-05-01,2020-05-31,2225.0,"301,56",30,74.16666666666667,35
4971_GE,2020-06-01,2020-06-30,2197.0,"297,86",29,75.75862068965517,35
4971_GE,2020-07-01,2020-07-31,2387.0,"323,03",30,79.56666666666666,35
4971_GE,2020-08-01,2020-08-31,2409.0,"325,94",30,80.3,35
4971_GE,2020-09-01,2020-09-30,2282.0,"309,12",29,78.6896551724138,35
4971_GE,2020-10-01,2020-10-31,2306.0,"312,30",30,76.86666666666666,35
4971_GE,2020-11-01,2020-11-30,2141.0,"283,63",29,73.82758620689656,35
4972_GE,2018-01-01,2018-01-31,2634.0,"285,44",30,87.8,35
4972_GE,2018-02-01,2018-02-28,2409.0,"264,00",27,89.22222222222223,35
4972_GE,2018-03-01,2018-03-31,2646.0,"286,52",30,88.2,35
4972_GE,2018-04-01,2018-04-30,2559.0,"278,32",29,88.24137931034483,35
4972_GE,2018-05-01,2018-05-31,2670.0,"288,79",30,89.0,35
4972_GE,2018-06-01,2018-06-30,2597.0,"281,88",29,89.55172413793103,35
4972_GE,2018-07-01,2018-07-31,2700.0,"291,85",30,90.0,35
4972_GE,2018-08-01,2018-08-31,2707.0,"292,54",30,90.23333333333333,35
4972_GE,2018-09-01,2018-09-30,2569.0,"281,42",29,88.58620689655173,35
4972_GE,2018-10-01,2018-10-31,2619.0,"286,20",30,87.3,35
4972_GE,2018-11-01,2018-11-30,2532.0,"277,93",29,87.3103448275862,35
4972_GE,2018-12-01,2018-12-31,2625.0,"286,80",30,87.5,35
4972_GE,2019-01-01,2019-01-31,2647.0,"322,04",30,88.23333333333333,35
4972_GE,2019-02-01,2019-02-28,2343.0,"289,21",27,86.77777777777777,35
4972_GE,2019-03-01,2019-03-31,2575.0,"314,28",30,85.83333333333333,35
4972_GE,2019-04-01,2019-04-30,2490.0,"305,07",29,85.86206896551724,35
4972_GE,2019-05-01,2019-05-31,2599.0,"316,87",30,86.63333333333334,35
4972_GE,2019-06-01,2019-06-30,2599.0,"316,87",29,89.62068965517241,35
4972_GE,2019-07-01,2019-07-31,2653.0,"322,72",30,88.43333333333334,35
4972_GE,2019-08-01,2019-08-31,2680.0,"325,64",30,89.33333333333333,35
4972_GE,2019-09-01,2019-09-30,2529.0,"309,34",29,87.20689655172414,35
4972_GE,2019-10-01,2019-10-31,2600.0,"316,98",30,86.66666666666667,35
4972_GE,2019-11-01,2019-11-30,2494.0,"305,52",29,86.0,35
4972_GE,2019-12-01,2019-12-31,2589.0,"315,75",30,86.3,35
4972_GE,2020-01-01,2020-01-31,2595.0,"307,92",30,86.5,35
4972_GE,2020-02-01,2020-02-29,2417.0,"289,41",28,86.32142857142857,35
4972_GE,2020-03-01,2020-03-31,2593.0,"307,71",30,86.43333333333334,35
4972_GE,2020-04-01,2020-04-30,2518.0,"299,91",29,86.82758620689656,35
4972_GE,2020-05-01,2020-05-31,2601.0,"308,57",30,86.7,35
4972_GE,2020-06-01,2020-06-30,2562.0,"304,46",29,88.34482758620689,35
4972_GE,2020-07-01,2020-07-31,2670.0,"315,72",30,89.0,35
4972_GE,2020-08-01,2020-08-31,2699.0,"318,75",30,89.96666666666667,35
4972_GE,2020-09-01,2020-09-30,2533.0,"301,54",29,87.34482758620689,35
4972_GE,2020-10-01,2020-10-31,2409.0,"288,54",30,80.3,35
4972_GE,2020-11-01,2020-11-30,2435.0,"253,51",29,83.96551724137932,35
4973_GE,2018-01-01,2018-01-31,1406.0,"168,78",30,46.86666666666667,35
4973_GE,2018-02-01,2018-02-28,1294.0,"158,12",27,47.925925925925924,35
4973_GE,2018-03-01,2018-03-31,1420.0,"170,07",30,47.333333333333336,35
4973_GE,2018-04-01,2018-04-30,1421.0,"170,17",29,49.0,35
4973_GE,2018-05-01,2018-05-31,1460.0,"173,92",30,48.666666666666664,35
4973_GE,2018-06-01,2018-06-30,1486.0,"176,39",29,51.241379310344826,35
4973_GE,2018-07-01,2018-07-31,1335.0,"162,16",30,44.5,35
4973_GE,2018-08-01,2018-08-31,1168.0,"146,25",30,38.93333333333333,35
4973_GE,2018-09-01,2018-09-30,1439.0,"173,18",29,49.62068965517241,35
4973_GE,2018-10-01,2018-10-31,1422.0,"171,48",30,47.4,35
4973_GE,2018-11-01,2018-11-30,1374.0,"166,90",29,47.37931034482759,35
4973_GE,2018-12-01,2018-12-31,1403.0,"169,69",30,46.766666666666666,35
4973_GE,2019-01-01,2019-01-31,1416.0,"189,05",30,47.2,35
4973_GE,2019-02-01,2019-02-28,1275.0,"173,76",27,47.22222222222222,35
4973_GE,2019-03-01,2019-03-31,1388.0,"186,02",30,46.266666666666666,35
4973_GE,2019-04-01,2019-04-30,1100.0,"154,88",29,37.93103448275862,35
4973_GE,2019-05-01,2019-05-31,1442.0,"191,86",30,48.06666666666667,35
4973_GE,2019-06-01,2019-06-30,1491.0,"197,15",29,51.41379310344828,35
4973_GE,2019-07-01,2019-07-31,1510.0,"199,17",30,50.333333333333336,35
4973_GE,2019-08-01,2019-08-31,1593.0,"208,16",30,53.1,35
4973_GE,2019-09-01,2019-09-30,1855.0,"236,49",29,63.96551724137931,35
4973_GE,2019-10-01,2019-10-31,1928.0,"244,36",30,64.26666666666667,35
4973_GE,2019-11-01,2019-11-30,1864.0,"237,39",29,64.27586206896552,35
4973_GE,2019-12-01,2019-12-31,1912.0,"242,56",30,63.733333333333334,35
4973_GE,2020-01-01,2020-01-31,1917.0,"237,32",30,63.9,35
4973_GE,2020-02-01,2020-02-29,1795.0,"224,65",28,64.10714285714286,35
4973_GE,2020-03-01,2020-03-31,1923.0,"237,97",30,64.1,35
4973_GE,2020-04-01,2020-04-30,1871.0,"232,55",29,64.51724137931035,35
4973_GE,2020-05-01,2020-05-31,1948.0,"240,57",30,64.93333333333334,35
4973_GE,2020-06-01,2020-06-30,1929.0,"238,62",29,66.51724137931035,35
4973_GE,2020-07-01,2020-07-31,2000.0,"245,98",30,66.66666666666667,35
4973_GE,2020-08-01,2020-08-31,2017.0,"247,72",30,67.23333333333333,35
4973_GE,2020-09-01,2020-09-30,1919.0,"237,54",29,66.17241379310344,35
4973_GE,2020-10-01,2020-10-31,1953.0,"241,11",30,65.1,35
4973_GE,2020-11-01,2020-11-30,1827.0,"190,27",29,63.0,35
4974_GE,2018-01-01,2018-01-31,2068.0,"231,60",30,68.93333333333334,35
4974_GE,2018-02-01,2018-02-28,1821.0,"208,19",27,67.44444444444444,35
4974_GE,2018-03-01,2018-03-31,2012.0,"226,37",30,67.06666666666666,35
4974_GE,2018-04-01,2018-04-30,1978.0,"223,11",29,68.20689655172414,35
4974_GE,2018-05-01,2018-05-31,2063.0,"231,21",30,68.76666666666667,35
4974_GE,2018-06-01,2018-06-30,2005.0,"225,68",29,69.13793103448276,35
4974_GE,2018-07-01,2018-07-31,2130.0,"237,68",30,71.0,35
4974_GE,2018-08-01,2018-08-31,2074.0,"232,34",30,69.13333333333334,35
4974_GE,2018-09-01,2018-09-30,1852.0,"212,75",29,63.86206896551724,35
4974_GE,2018-10-01,2018-10-31,1908.0,"218,13",30,63.6,35
4974_GE,2018-11-01,2018-11-30,2261.0,"251,91",29,77.96551724137932,35
4974_GE,2018-12-01,2018-12-31,2815.0,"305,04",30,93.83333333333333,35
4974_GE,2019-01-01,2019-01-31,2815.0,"340,25",30,93.83333333333333,35
4974_GE,2019-02-01,2019-02-28,2545.0,"311,02",27,94.25925925925925,35
4974_GE,2019-03-01,2019-03-31,2822.0,"340,93",30,94.06666666666666,35
4974_GE,2019-04-01,2019-04-30,2734.0,"331,48",29,94.27586206896552,35
4974_GE,2019-05-01,2019-05-31,2834.0,"342,28",30,94.46666666666667,35
4974_GE,2019-06-01,2019-06-30,2822.0,"367,89",29,97.3103448275862,35
4974_GE,2019-07-01,2019-07-31,2871.0,"346,32",30,95.7,35
4974_GE,2019-08-01,2019-08-31,2882.0,"371,41",30,96.06666666666666,35
4974_GE,2019-09-01,2019-09-30,2751.0,"333,28",29,94.86206896551724,35
4974_GE,2019-10-01,2019-10-31,2834.0,"342,28",30,94.46666666666667,35
4974_GE,2019-11-01,2019-11-30,2732.0,"331,26",29,94.20689655172414,35
4974_GE,2019-12-01,2019-12-31,2827.0,"341,49",30,94.23333333333333,35
4974_GE,2020-01-01,2020-01-31,2823.0,"331,64",30,94.1,35
4974_GE,2020-02-01,2020-02-29,2637.0,"312,36",28,94.17857142857143,35
4974_GE,2020-03-01,2020-03-31,2845.0,"334,02",30,94.83333333333333,35
4974_GE,2020-04-01,2020-04-30,2762.0,"325,36",29,95.24137931034483,35
4974_GE,2020-05-01,2020-05-31,2857.0,"335,21",30,95.23333333333333,35
4974_GE,2020-06-01,2020-06-30,2788.0,"328,07",29,96.13793103448276,35
4974_GE,2020-07-01,2020-07-31,2887.0,"338,35",30,96.23333333333333,35
4974_GE,2020-08-01,2020-08-31,2893.0,"361,01",30,96.43333333333334,35
4974_GE,2020-09-01,2020-09-30,2075.0,"253,78",29,71.55172413793103,35
4974_GE,2020-10-01,2020-10-31,2072.0,"253,45",30,69.06666666666666,35
4974_GE,2020-11-01,2020-11-30,1950.0,"203,04",29,67.24137931034483,35
4975_GE,2018-01-01,2018-01-31,2115.0,"236,15",30,70.5,35
4975_GE,2018-02-01,2018-02-28,2034.0,"228,44",27,75.33333333333333,35
4975_GE,2018-03-01,2018-03-31,2046.0,"229,53",30,68.2,35
4975_GE,2018-04-01,2018-04-30,1650.0,"192,00",29,56.89655172413793,35
4975_GE,2018-05-01,2018-05-31,1689.0,"195,65",30,56.3,35
4975_GE,2018-06-01,2018-06-30,1652.0,"192,09",29,56.96551724137931,35
4975_GE,2018-07-01,2018-07-31,1701.0,"196,95",30,56.7,35
4975_GE,2018-08-01,2018-08-31,1602.0,"187,47",30,53.4,35
4975_GE,2018-09-01,2018-09-30,1519.0,"180,85",29,52.37931034482759,35
4975_GE,2018-10-01,2018-10-31,1810.0,"208,65",30,60.333333333333336,35
4975_GE,2018-11-01,2018-11-30,2411.0,"266,27",29,83.13793103448276,35
4975_GE,2018-12-01,2018-12-31,2530.0,"277,73",30,84.33333333333333,35
4975_GE,2019-01-01,2019-01-31,2585.0,"315,41",30,86.16666666666667,35
4975_GE,2019-02-01,2019-02-28,2240.0,"278,09",27,82.96296296296296,35
4975_GE,2019-03-01,2019-03-31,2451.0,"300,91",30,81.7,35
4975_GE,2019-04-01,2019-04-30,2374.0,"292,59",29,81.86206896551724,35
4975_GE,2019-05-01,2019-05-31,2463.0,"302,14",30,82.1,35
4975_GE,2019-06-01,2019-06-30,2449.0,"300,68",29,84.44827586206897,35
4975_GE,2019-07-01,2019-07-31,2510.0,"307,20",30,83.66666666666667,35
4975_GE,2019-08-01,2019-08-31,2519.0,"308,21",30,83.96666666666667,35
4975_GE,2019-09-01,2019-09-30,2403.0,"295,74",29,82.86206896551724,35
4975_GE,2019-10-01,2019-10-31,2480.0,"304,05",30,82.66666666666667,35
4975_GE,2019-11-01,2019-11-30,2389.0,"294,16",29,82.37931034482759,35
4975_GE,2019-12-01,2019-12-31,2502.0,"306,41",30,83.4,35
4975_GE,2020-01-01,2020-01-31,2531.0,"308,99",30,84.36666666666666,35
4975_GE,2020-02-01,2020-02-29,2312.0,"278,47",28,82.57142857142857,35
4975_GE,2020-03-01,2020-03-31,2469.0,"294,82",30,82.3,35
4975_GE,2020-04-01,2020-04-30,2403.0,"288,00",29,82.86206896551724,35
4975_GE,2020-05-01,2020-05-31,2336.0,"280,96",30,77.86666666666666,35
4975_GE,2020-06-01,2020-06-30,2060.0,"252,26",29,71.03448275862068,35
4975_GE,2020-07-01,2020-07-31,2128.0,"259,30",30,70.93333333333334,35
4975_GE,2020-08-01,2020-08-31,2141.0,"260,71",30,71.36666666666666,35
4975_GE,2020-09-01,2020-09-30,2039.0,"250,10",29,70.3103448275862,35
4975_GE,2020-10-01,2020-10-31,2092.0,"255,62",30,69.73333333333333,35
4975_GE,2020-11-01,2020-11-30,1984.0,"206,62",29,68.41379310344827,35
4976_GE,2018-01-01,2018-01-31,898.0,"120,48",30,29.933333333333334,35
4976_GE,2018-02-01,2018-02-28,828.0,"113,86",27,30.666666666666668,35
4976_GE,2018-03-01,2018-03-31,903.0,"120,98",30,30.1,35
4976_GE,2018-04-01,2018-04-30,879.0,"118,70",29,30.310344827586206,35
4976_GE,2018-05-01,2018-05-31,919.0,"122,56",30,30.633333333333333,35
4976_GE,2018-06-01,2018-06-30,882.0,"119,00",29,30.413793103448278,35
4976_GE,2018-07-01,2018-07-31,933.0,"123,91",30,31.1,35
4976_GE,2018-08-01,2018-08-31,945.0,"125,09",30,31.5,35
4976_GE,2018-09-01,2018-09-30,877.0,"119,26",29,30.24137931034483,35
4976_GE,2018-10-01,2018-10-31,908.0,"122,25",30,30.266666666666666,35
4976_GE,2018-11-01,2018-11-30,889.0,"120,45",29,30.655172413793103,35
4976_GE,2018-12-01,2018-12-31,921.0,"123,54",30,30.7,35
4976_GE,2019-01-01,2019-01-31,926.0,"135,99",30,30.866666666666667,35
4976_GE,2019-02-01,2019-02-28,826.0,"125,20",27,30.59259259259259,35
4976_GE,2019-03-01,2019-03-31,910.0,"134,30",30,30.333333333333332,35
4976_GE,2019-04-01,2019-04-30,884.0,"131,49",29,30.482758620689655,35
4976_GE,2019-05-01,2019-05-31,916.0,"134,98",30,30.533333333333335,35
4976_GE,2019-06-01,2019-06-30,939.0,"137,45",29,32.37931034482759,35
4976_GE,2019-07-01,2019-07-31,958.0,"139,48",30,31.933333333333334,35
4976_GE,2019-08-01,2019-08-31,971.0,"140,94",30,32.36666666666667,35
4976_GE,2019-09-01,2019-09-30,900.0,"133,18",29,31.03448275862069,35
4976_GE,2019-10-01,2019-10-31,1164.0,"161,73",30,38.8,35
4976_GE,2019-11-01,2019-11-30,1319.0,"178,48",29,45.48275862068966,35
4976_GE,2019-12-01,2019-12-31,1373.0,"184,33",30,45.766666666666666,35
4976_GE,2020-01-01,2020-01-31,1379.0,"181,33",30,45.96666666666667,35
4976_GE,2020-02-01,2020-02-29,1290.0,"172,02",28,46.07142857142857,35
4976_GE,2020-03-01,2020-03-31,1392.0,"182,63",30,46.4,35
4976_GE,2020-04-01,2020-04-30,1370.0,"180,36",29,47.241379310344826,35
4976_GE,2020-05-01,2020-05-31,1415.0,"185,12",30,47.166666666666664,35
4976_GE,2020-06-01,2020-06-30,1372.0,"180,58",29,47.310344827586206,35
4976_GE,2020-07-01,2020-07-31,1433.0,"186,96",30,47.766666666666666,35
4976_GE,2020-08-01,2020-08-31,1447.0,"188,37",30,48.233333333333334,35
4976_GE,2020-09-01,2020-09-30,1369.0,"180,25",29,47.206896551724135,35
4976_GE,2020-10-01,2020-10-31,1399.0,"183,39",30,46.63333333333333,35
4976_GE,2020-11-01,2020-11-30,1349.0,"140,45",29,46.51724137931034,35
4977_GE,2018-01-01,2018-12-31,12440.0,"1 790,58",364,34.175824175824175,24
4977_GE,2019-01-01,2019-01-31,1029.0,"162,27",30,34.3,24
4977_GE,2019-02-01,2019-02-28,928.0,"148,30",27,34.370370370370374,24
4977_GE,2019-03-01,2019-03-31,1036.0,"146,33",30,34.53333333333333,24
4977_GE,2019-04-01,2019-04-30,1014.0,"143,39",29,34.96551724137931,24
4977_GE,2019-05-01,2019-05-31,1052.0,"148,46",30,35.06666666666667,24
4977_GE,2019-06-01,2019-06-30,1085.0,"152,87",29,37.41379310344828,24
4977_GE,2019-07-01,2019-07-31,1088.0,"153,27",30,36.266666666666666,24
4977_GE,2019-08-01,2019-08-31,1105.0,"155,54",30,36.833333333333336,24
4977_GE,2019-09-01,2019-09-30,1194.0,"167,44",29,41.172413793103445,24
4977_GE,2019-10-01,2019-10-31,1322.0,"184,54",30,44.06666666666667,24
4977_GE,2019-11-01,2019-11-30,1262.0,"176,52",29,43.51724137931034,24
4977_GE,2019-12-01,2019-12-31,1295.0,"180,93",30,43.166666666666664,24
4977_GE,2020-01-01,2020-01-31,1297.0,"180,67",30,43.233333333333334,24
4977_GE,2020-02-01,2020-02-29,1218.0,"170,20",28,43.5,24
4977_GE,2020-03-01,2020-03-31,1309.0,"182,26",30,43.63333333333333,24
4977_GE,2020-04-01,2020-04-30,1272.0,"177,36",29,43.86206896551724,24
4977_GE,2020-05-01,2020-05-31,1316.0,"183,19",30,43.86666666666667,24
4977_GE,2020-06-01,2020-06-30,1291.0,"179,87",29,44.51724137931034,24
4977_GE,2020-07-01,2020-07-31,1344.0,"186,90",30,44.8,24
4977_GE,2020-08-01,2020-08-31,1353.0,"188,09",30,45.1,24
4977_GE,2020-09-01,2020-09-30,1291.0,"179,87",29,44.51724137931034,24
4977_GE,2020-10-01,2020-10-31,1316.0,"183,19",30,43.86666666666667,24
4977_GE,2020-11-01,2020-11-30,1267.0,"176,69",29,43.689655172413794,24
4978_GE,2018-01-01,2018-01-31,1022.0,"129,73",30,34.06666666666667,35
4978_GE,2018-02-01,2018-02-28,1027.0,"130,34",27,38.03703703703704,35
4978_GE,2018-03-01,2018-03-31,1047.0,"132,75",30,34.9,35
4978_GE,2018-04-01,2018-04-30,972.0,"123,71",29,33.51724137931034,35
4978_GE,2018-05-01,2018-05-31,1017.0,"129,13",30,33.9,35
4978_GE,2018-06-01,2018-06-30,1009.0,"128,17",29,34.793103448275865,35
4978_GE,2018-07-01,2018-07-31,1048.0,"132,94",30,34.93333333333333,35
4978_GE,2018-08-01,2018-08-31,1065.0,"134,99",30,35.5,35
4978_GE,2018-09-01,2018-09-30,1005.0,"128,55",29,34.6551724137931,35
4978_GE,2018-10-01,2018-10-31,1034.0,"132,07",30,34.46666666666667,35
4978_GE,2018-11-01,2018-11-30,1003.0,"128,30",29,34.58620689655172,35
4978_GE,2018-12-01,2018-12-31,1031.0,"131,70",30,34.36666666666667,35
4978_GE,2019-01-01,2019-01-31,1086.0,"151,80",30,36.2,35
4978_GE,2019-02-01,2019-02-28,954.0,"134,16",27,35.333333333333336,35
4978_GE,2019-03-01,2019-03-31,1020.0,"142,98",30,34.0,35
4978_GE,2019-04-01,2019-04-30,985.0,"138,30",29,33.96551724137931,35
4978_GE,2019-05-01,2019-05-31,1025.0,"143,65",30,34.166666666666664,35
4978_GE,2019-06-01,2019-06-30,1023.0,"143,38",29,35.275862068965516,35
4978_GE,2019-07-01,2019-07-31,1053.0,"147,39",30,35.1,35
4978_GE,2019-08-01,2019-08-31,1062.0,"148,59",30,35.4,35
4978_GE,2019-09-01,2019-09-30,998.0,"140,04",29,34.41379310344828,35
4978_GE,2019-10-01,2019-10-31,1031.0,"144,45",30,34.36666666666667,35
4978_GE,2019-11-01,2019-11-30,987.0,"138,57",29,34.03448275862069,35
4978_GE,2019-12-01,2019-12-31,1046.0,"146,45",30,34.86666666666667,35
4978_GE,2020-01-01,2020-01-31,1024.0,"143,14",30,34.13333333333333,35
4978_GE,2020-02-01,2020-02-29,987.0,"138,24",28,35.25,35
